CODI_ESTACIO,DATA_LECTURA,TM,TX,TN,HRM,PPT24H,HPA,RS24H,VVM10,DVM10,VVX10,DVX10
X8,06/03/2019,13.2,15.8,9.8,82,0,1000.2,4.1,1.6,243,6.8,286
X8,07/03/2019,13.4,19.1,9.7,52,0,1003.4,15.9,2.6,275,9.9,332
X8,08/03/2019,12.8,18.4,8.1,58,0,1011.7,17.5,1.8,102,5.3,129
X8,09/03/2019,13.5,18.9,7.9,60,0,1019,17.8,2,265,8,319
X8,10/03/2019,14.9,21,9.8,64,0,1016.8,18,2.1,40,9,293
X8,11/03/2019,13.7,17.4,11.2,79,0,1018.5,12.3,2.4,216,9,83
X8,12/03/2019,13.1,18.1,9.2,76,0,1015.8,12.3,2.3,229,11.1,226
X8,13/03/2019,11.7,13.3,9.4,82,0,1012,5.5,2,214,8.7,211
X8,14/03/2019,12.9,19.7,8.1,49,0,1014.7,18.7,3.4,295,11.2,297
X8,15/03/2019,13.9,21.2,10.1,55,0,1014,19.5,2.2,323,9.6,303
